# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789242110.197001350	456000000	71	0 16389696 21315395 44191196 676503072 1705041493 0 64765 0 697018 
1789242110.496891797	545000000	71	0 16389696 21324338 44202533 676513091 1705152641 0 64765 0 697018 
1789242110.798889743	640000000	63	0 16689739 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242111.099698888	640000000	63	0 16980830 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242111.398424699	640000000	63	0 17279200 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242111.699063427	640000000	98	0 17573746 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242112.000207311	640000000	98	0 17873561 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242112.302732758	640000000	98	0 18172532 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242112.605889090	640000000	98	0 18471026 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242112.908934901	640000000	98	0 18707662 21325936 44202533 676513091 1705152641 0 64765 0 697018 
1789242113.209419931	599000000	98	0 18790699 21365198 44202533 676513091 1705152641 0 64765 0 697018 
1789242113.506476159	599000000	98	0 18790699 21523218 44202533 676513091 1705152641 0 64765 0 697018 
1789242113.810098845	599000000	56	0 18790699 21681710 44202533 676513091 1705152641 0 64765 0 697018 
1789242114.108774552	599000000	56	0 18790699 21845810 44202533 676513091 1705152641 0 64765 0 697018 
1789242114.409886405	545000000	56	0 18790699 21882801 44339569 676513091 1705152641 0 64765 0 697018 
1789242114.713343310	545000000	55	0 18790699 21882801 44513676 676513091 1705152641 0 64765 0 697018 
1789242115.009400736	545000000	55	0 18790699 21882801 44687691 676513091 1705152641 0 64765 0 697018 
1789242115.310959828	492000000	55	0 18790699 21882801 44786188 676601385 1705152641 0 64765 0 697018 
1789242115.614008504	492000000	55	0 18790699 21882801 44786188 676748801 1705152641 0 64765 0 697018 
1789242115.908200096	492000000	56	0 18790699 21882801 44786188 676830638 1705152641 0 64765 0 697018 
1789242116.204864553	492000000	56	0 18790699 21882801 44786188 676908938 1705152641 0 64765 0 697018 
1789242116.502646926	456000000	56	0 18790699 21882801 44786188 676934395 1705208680 0 64765 0 697018 
1789242116.803461279	456000000	27	0 18790699 21882801 44786188 676934395 1705293836 0 64765 0 697018 
1789242117.097923027	456000000	27	0 18790699 21882801 44786188 676934395 1705377882 0 64765 0 697018 
1789242117.393508369	456000000	27	0 18790699 21882801 44786188 676934395 1705460887 0 64765 0 697018 
1789242117.692007722	456000000	28	0 18790699 21882801 44786188 676934395 1705544203 0 64765 0 697018 
1789242117.984736084	456000000	28	0 18790699 21882801 44786188 676934395 1705627080 0 64765 0 697018 
1789242118.281205072	456000000	28	0 18790699 21882801 44786188 676934395 1705711285 0 64765 0 697018 
1789242118.579321404	456000000	28	0 18790699 21882801 44786188 676934395 1705795834 0 64765 0 697018 
1789242118.880030444	456000000	28	0 18790699 21882801 44786188 676934395 1705881281 0 64765 0 697018 
1789242119.179979693	456000000	28	0 18790699 21882801 44786188 676934395 1705941285 0 64765 0 697018 
1789242119.477733473	456000000	28	0 18790699 21882801 44786188 676934395 1706066594 0 64765 0 697018 
1789242119.778279909	456000000	32	0 18790699 21882801 44786188 676934395 1706202066 0 64765 0 697018 
1789242120.081964262	456000000	32	0 18790699 21882801 44786188 676934395 1706342875 0 64765 0 697018 
1789242120.382426740	456000000	32	0 18790699 21882801 44786188 676934395 1706480790 0 64765 0 697018 
1789242120.684951770	456000000	45	0 18790699 21882801 44786188 676934395 1706621492 0 64765 0 697018 
1789242120.989128259	456000000	45	0 18790699 21882801 44786188 676934395 1706760337 0 64765 0 697018 
1789242121.291181414	456000000	45	0 18790699 21882801 44786188 676934395 1706901765 0 64765 0 697018 
