unix_t	window	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu
1789352139.7543	wrist_L	L	1	0.0045	0.0011	0.0043	0.0099	0.0983	0.8376		0	0	0	0
1789352139.7543	wrist_L	R	1	0.0026	0.0008	0.0011	0.0085	0.1121	0.9986		0	0	0	0
1789352139.7653	wrist_L	L	1	0.0046	0.0011	0.0043	0.0101	0.0981	0.8343		0	0	0	0
1789352139.7653	wrist_L	R	1	0.0026	0.0008	0.0011	0.0084	0.1122	0.9986		0	0	0	0
1789352139.7765	wrist_L	L	1	0.0048	0.0012	0.0044	0.0102	0.0979	0.8310		0	0	0	0
1789352139.7765	wrist_L	R	1	0.0026	0.0008	0.0011	0.0084	0.1122	0.9985		0	0	0	0
1789352139.7876	wrist_L	L	1	0.0050	0.0012	0.0044	0.0104	0.0977	0.8277		0	0	0	0
1789352139.7876	wrist_L	R	1	0.0025	0.0008	0.0011	0.0084	0.1122	0.9985		0	0	0	0
1789352139.7986	wrist_L	L	1	0.0050	0.0012	0.0044	0.0105	0.0974	0.8171		0	0	0	0
1789352139.7986	wrist_L	R	1	0.0025	0.0008	0.0011	0.0084	0.1122	0.9985		0	0	0	0
1789352139.8096	wrist_L	L	1	0.0051	0.0012	0.0045	0.0107	0.0971	0.8088		0	0	0	0
1789352139.8096	wrist_L	R	1	0.0025	0.0008	0.0011	0.0083	0.1123	0.9986		0	0	0	0
1789352139.8208	wrist_L	L	1	0.0051	0.0013	0.0045	0.0108	0.0968	0.8003		0	0	0	0
1789352139.8208	wrist_L	R	1	0.0025	0.0008	0.0011	0.0083	0.1123	0.9986		0	0	0	0
1789352139.8319	wrist_L	L	1	0.0052	0.0013	0.0046	0.0110	0.0965	0.7916		0	0	0	0
1789352139.8319	wrist_L	R	1	0.0025	0.0008	0.0010	0.0083	0.1123	0.9986		0	0	0	0
1789352139.8432	wrist_L	L	1	0.0052	0.0013	0.0047	0.0114	0.0957	0.7375		0	0	0	0
1789352139.8432	wrist_L	R	1	0.0025	0.0008	0.0010	0.0083	0.1123	0.9986		0	0	0	0
1789352139.8543	wrist_L	L	1	0.0053	0.0014	0.0048	0.0117	0.0951	0.7017		0	0	0	0
1789352139.8543	wrist_L	R	1	0.0025	0.0008	0.0010	0.0082	0.1123	0.9986		0	0	0	0
1789352139.8653	wrist_L	L	1	0.0053	0.0014	0.0049	0.0120	0.0945	0.6641		0	0	0	0
1789352139.8653	wrist_L	R	1	0.0025	0.0008	0.0010	0.0082	0.1123	0.9985		0	0	0	0
1789352139.8766	wrist_L	L	1	0.0055	0.0015	0.0049	0.0119	0.0934	0.6028		0	0	0	0
1789352139.8766	wrist_L	R	1	0.0025	0.0008	0.0010	0.0082	0.1123	0.9985		0	0	0	0
1789352139.8876	wrist_L	L	1	0.0057	0.0015	0.0050	0.0120	0.0924	0.5431		0	0	0	0
1789352139.8876	wrist_L	R	1	0.0025	0.0008	0.0010	0.0082	0.1123	0.9985		0	0	0	0
1789352139.8984	wrist_L	L	1	0.0059	0.0016	0.0050	0.0120	0.0914	0.4806		0	0	0	0
1789352139.8984	wrist_L	R	1	0.0025	0.0008	0.0010	0.0081	0.1123	0.9985		0	0	0	0
1789352139.9097	wrist_L	L	1	0.0060	0.0017	0.0051	0.0121	0.0904	0.4155		0	0	0	0
1789352139.9097	wrist_L	R	1	0.0025	0.0008	0.0010	0.0081	0.1122	0.9985		0	0	0	0
1789352139.9209	wrist_L	L	1	0.0059	0.0017	0.0052	0.0122	0.0906	0.3405		0	0	0	0
1789352139.9209	wrist_L	R	1	0.0024	0.0008	0.0010	0.0081	0.1122	0.9985		0	0	0	0
1789352139.9320	wrist_L	L	1	0.0060	0.0017	0.0053	0.0122	0.0902	0.2667		0	0	0	0
1789352139.9320	wrist_L	R	1	0.0024	0.0008	0.0010	0.0081	0.1122	0.9985		0	0	0	0
1789352139.9432	wrist_L	L	1	0.0060	0.0018	0.0053	0.0123	0.0899	0.1911		0	0	0	0
1789352139.9432	wrist_L	R	1	0.0024	0.0008	0.0010	0.0081	0.1122	0.9985		0	0	0	0
1789352139.9543	wrist_L	L	1	0.0060	0.0018	0.0055	0.0125	0.0895	0.1013		0	0	0	0
1789352139.9543	wrist_L	R	1	0.0024	0.0008	0.0010	0.0081	0.1123	0.9985		0	0	0	0
1789352139.9654	wrist_L	L	1	0.0060	0.0018	0.0056	0.0126	0.0891	0.0119		0	0	0	0
1789352139.9654	wrist_L	R	1	0.0024	0.0008	0.0010	0.0081	0.1123	0.9985		0	0	0	0
1789352139.9766	wrist_L	L	1	0.0059	0.0018	0.0057	0.0128	0.0888	-0.0780		0	0	0	0
1789352139.9766	wrist_L	R	1	0.0024	0.0008	0.0010	0.0080	0.1123	0.9985		0	0	0	0
1789352139.9877	wrist_L	L	1	0.0059	0.0018	0.0058	0.0130	0.0884	-0.1675		0	0	0	0
1789352139.9877	wrist_L	R	1	0.0024	0.0008	0.0010	0.0080	0.1123	0.9985		0	0	0	0
1789352139.9987	wrist_L	L	1	0.0060	0.0018	0.0061	0.0134	0.0878	-0.2529		0	0	0	0
1789352139.9987	wrist_L	R	1	0.0024	0.0008	0.0010	0.0080	0.1123	0.9985		0	0	0	0
1789352140.0099	wrist_L	L	1	0.0060	0.0018	0.0063	0.0138	0.0872	-0.3376		0	0	0	0
1789352140.0099	wrist_L	R	1	0.0024	0.0008	0.0010	0.0080	0.1123	0.9985		0	0	0	0
1789352140.0209	wrist_L	L	1	0.0061	0.0019	0.0065	0.0141	0.0867	-0.4195		0	0	0	0
1789352140.0209	wrist_L	R	1	0.0023	0.0008	0.0009	0.0080	0.1124	0.9985		0	0	0	0
1789352140.0322	wrist_L	L	1	0.0061	0.0019	0.0067	0.0145	0.0862	-0.4981		0	0	0	0
1789352140.0322	wrist_L	R	1	0.0023	0.0008	0.0009	0.0080	0.1124	0.9984		0	0	0	0
1789352140.0433	wrist_L	L	1	0.0062	0.0019	0.0072	0.0159	0.0865	-0.4701		0	0	0	0
1789352140.0433	wrist_L	R	1	0.0023	0.0009	0.0009	0.0080	0.1124	0.9984		0	0	0	0
1789352140.0543	wrist_L	L	1	0.0063	0.0020	0.0076	0.0168	0.0864	-0.4915		0	0	0	0
1789352140.0543	wrist_L	R	1	0.0023	0.0009	0.0009	0.0080	0.1125	0.9984		0	0	0	0
1789352140.0655	wrist_L	L	1	0.0064	0.0020	0.0080	0.0178	0.0863	-0.5126		0	0	0	0
1789352140.0655	wrist_L	R	1	0.0023	0.0009	0.0009	0.0080	0.1125	0.9984		0	0	0	0
1789352140.0766	wrist_L	L	1	0.0067	0.0022	0.0083	0.0185	0.0855	-0.5670		0	0	0	0
1789352140.0766	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9984		0	0	0	0
1789352140.0875	wrist_L	L	1	0.0070	0.0024	0.0086	0.0193	0.0849	-0.6112		0	0	0	0
1789352140.0875	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9984		0	0	0	0
1789352140.0987	wrist_L	L	1	0.0072	0.0025	0.0088	0.0201	0.0842	-0.6533		0	0	0	0
1789352140.0987	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1099	wrist_L	L	1	0.0075	0.0027	0.0091	0.0210	0.0836	-0.6930		0	0	0	0
1789352140.1099	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1208	wrist_L	L	1	0.0073	0.0025	0.0087	0.0208	0.0826	-0.7627		0	0	0	0
1789352140.1208	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1318	wrist_L	L	1	0.0073	0.0024	0.0085	0.0211	0.0818	-0.8125		0	0	0	0
1789352140.1318	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1433	wrist_L	L	1	0.0073	0.0023	0.0084	0.0214	0.0810	-0.8567		0	0	0	0
1789352140.1433	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1545	wrist_L	L	1	0.0073	0.0023	0.0082	0.0216	0.0802	-0.8949		0	0	0	0
1789352140.1545	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1654	wrist_L	L	1	0.0072	0.0022	0.0080	0.0207	0.0790	-0.8976		0	0	0	0
1789352140.1654	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1766	wrist_L	L	1	0.0072	0.0021	0.0079	0.0204	0.0781	-0.9166		0	0	0	0
1789352140.1766	wrist_L	R	1	0.0023	0.0009	0.0009	0.0079	0.1125	0.9983		0	0	0	0
1789352140.1878	wrist_L	L	1	0.0071	0.0020	0.0077	0.0202	0.0772	-0.9338		0	0	0	0
1789352140.1878	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1125	0.9983		0	0	0	0
1789352140.1988	wrist_L	L	1	0.0071	0.0020	0.0077	0.0201	0.0773	-0.9361		0	0	0	0
1789352140.1988	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1125	0.9983		0	0	0	0
1789352140.2099	wrist_L	L	1	0.0071	0.0019	0.0076	0.0200	0.0771	-0.9429		0	0	0	0
1789352140.2099	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1125	0.9983		0	0	0	0
1789352140.2210	wrist_L	L	1	0.0071	0.0019	0.0075	0.0199	0.0769	-0.9492		0	0	0	0
1789352140.2210	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1125	0.9984		0	0	0	0
1789352140.2321	wrist_L	L	1	0.0071	0.0018	0.0074	0.0198	0.0768	-0.9550		0	0	0	0
1789352140.2321	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1125	0.9984		0	0	0	0
1789352140.2433	wrist_L	L	1	0.0072	0.0017	0.0070	0.0197	0.0765	-0.9496		0	0	0	0
1789352140.2433	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.2544	wrist_L	L	1	0.0072	0.0016	0.0067	0.0195	0.0763	-0.9492		0	0	0	0
1789352140.2544	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.2655	wrist_L	L	1	0.0073	0.0016	0.0064	0.0194	0.0761	-0.9485		0	0	0	0
1789352140.2655	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.2766	wrist_L	L	1	0.0074	0.0016	0.0063	0.0194	0.0761	-0.9483		0	0	0	0
1789352140.2766	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.2876	wrist_L	L	1	0.0075	0.0016	0.0062	0.0194	0.0761	-0.9479		0	0	0	0
1789352140.2876	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.2988	wrist_L	L	1	0.0075	0.0016	0.0061	0.0193	0.0761	-0.9473		0	0	0	0
1789352140.2988	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3102	wrist_L	L	1	0.0076	0.0015	0.0059	0.0193	0.0761	-0.9466		0	0	0	0
1789352140.3102	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3210	wrist_L	L	1	0.0079	0.0016	0.0058	0.0192	0.0761	-0.9491		0	0	0	0
1789352140.3210	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3317	wrist_L	L	1	0.0080	0.0016	0.0056	0.0191	0.0760	-0.9502		0	0	0	0
1789352140.3317	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3429	wrist_L	L	1	0.0082	0.0016	0.0055	0.0191	0.0760	-0.9512		0	0	0	0
1789352140.3429	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3540	wrist_L	L	1	0.0082	0.0015	0.0053	0.0191	0.0759	-0.9510		0	0	0	0
1789352140.3540	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3654	wrist_L	L	1	0.0081	0.0015	0.0051	0.0191	0.0758	-0.9510		0	0	0	0
1789352140.3654	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9984		0	0	0	0
1789352140.3767	wrist_L	L	1	0.0081	0.0015	0.0049	0.0191	0.0757	-0.9510		0	0	0	0
1789352140.3767	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9983		0	0	0	0
1789352140.3877	wrist_L	L	1	0.0081	0.0015	0.0047	0.0191	0.0756	-0.9509		0	0	0	0
1789352140.3877	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9983		0	0	0	0
1789352140.3988	wrist_L	L	1	0.0081	0.0015	0.0046	0.0190	0.0756	-0.9518		0	0	0	0
1789352140.3988	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9983		0	0	0	0
1789352140.4097	wrist_L	L	1	0.0081	0.0015	0.0045	0.0190	0.0756	-0.9523		0	0	0	0
1789352140.4097	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9983		0	0	0	0
1789352140.4210	wrist_L	L	1	0.0081	0.0015	0.0044	0.0189	0.0755	-0.9529		0	0	0	0
1789352140.4210	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9982		0	0	0	0
1789352140.4321	wrist_L	L	1	0.0081	0.0015	0.0043	0.0189	0.0755	-0.9534		0	0	0	0
1789352140.4321	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9982		0	0	0	0
1789352140.4432	wrist_L	L	1	0.0081	0.0015	0.0042	0.0189	0.0757	-0.9551		0	0	0	0
1789352140.4432	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9982		0	0	0	0
1789352140.4545	wrist_L	L	1	0.0081	0.0015	0.0042	0.0189	0.0758	-0.9562		0	0	0	0
1789352140.4545	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9982		0	0	0	0
1789352140.4655	wrist_L	L	1	0.0081	0.0015	0.0041	0.0189	0.0759	-0.9572		0	0	0	0
1789352140.4655	wrist_L	R	1	0.0023	0.0009	0.0009	0.0078	0.1126	0.9981		0	0	0	0
1789352140.4766	wrist_L	L	1	0.0081	0.0015	0.0040	0.0189	0.0762	-0.9585		0	0	0	0
1789352140.4766	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1125	0.9981		0	0	0	0
1789352140.4877	wrist_L	L	1	0.0080	0.0015	0.0039	0.0189	0.0765	-0.9597		0	0	0	0
1789352140.4877	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1125	0.9981		0	0	0	0
1789352140.4989	wrist_L	L	1	0.0080	0.0015	0.0038	0.0189	0.0767	-0.9609		0	0	0	0
1789352140.4989	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1125	0.9982		0	0	0	0
1789352140.5102	wrist_L	L	1	0.0080	0.0015	0.0038	0.0189	0.0770	-0.9620		0	0	0	0
1789352140.5102	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1125	0.9982		0	0	0	0
1789352140.5207	wrist_L	L	1	0.0080	0.0015	0.0037	0.0189	0.0772	-0.9621		0	0	0	0
1789352140.5207	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1125	0.9982		0	0	0	0
1789352140.5319	wrist_L	L	1	0.0079	0.0015	0.0037	0.0189	0.0774	-0.9627		0	0	0	0
1789352140.5319	wrist_L	R	1	0.0024	0.0009	0.0009	0.0078	0.1126	0.9982		0	0	0	0
1789352140.5430	wrist_L	L	1	0.0079	0.0015	0.0036	0.0189	0.0776	-0.9632		0	0	0	0
1789352140.5430	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1126	0.9982		0	0	0	0
1789352140.5545	wrist_L	L	1	0.0080	0.0015	0.0036	0.0189	0.0777	-0.9633		0	0	0	0
1789352140.5545	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9982		0	0	0	0
1789352140.5655	wrist_L	L	1	0.0080	0.0015	0.0036	0.0190	0.0778	-0.9634		0	0	0	0
1789352140.5655	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9981		0	0	0	0
1789352140.5765	wrist_L	L	1	0.0081	0.0015	0.0036	0.0190	0.0780	-0.9636		0	0	0	0
1789352140.5765	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9981		0	0	0	0
1789352140.5878	wrist_L	L	1	0.0081	0.0015	0.0037	0.0190	0.0781	-0.9637		0	0	0	0
1789352140.5878	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9981		0	0	0	0
1789352140.5988	wrist_L	L	1	0.0081	0.0015	0.0036	0.0191	0.0780	-0.9635		0	0	0	0
1789352140.5988	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9981		0	0	0	0
1789352140.6098	wrist_L	L	1	0.0081	0.0015	0.0035	0.0191	0.0780	-0.9634		0	0	0	0
1789352140.6098	wrist_L	R	1	0.0024	0.0009	0.0009	0.0079	0.1125	0.9981		0	0	0	0
1789352140.6209	wrist_L	L	1	0.0081	0.0015	0.0035	0.0192	0.0780	-0.9633		0	0	0	0
1789352140.6209	wrist_L	R	1	0.0024	0.0009	0.0009	0.0080	0.1125	0.9981		0	0	0	0
1789352140.6322	wrist_L	L	1	0.0082	0.0015	0.0035	0.0192	0.0780	-0.9632		0	0	0	0
1789352140.6322	wrist_L	R	1	0.0024	0.0009	0.0009	0.0080	0.1125	0.9981		0	0	0	0
1789352140.6433	wrist_L	L	1	0.0081	0.0015	0.0034	0.0191	0.0782	-0.9627		0	0	0	0
1789352140.6433	wrist_L	R	1	0.0024	0.0009	0.0009	0.0080	0.1125	0.9981		0	0	0	0
1789352140.6543	wrist_L	L	1	0.0081	0.0015	0.0034	0.0191	0.0783	-0.9624		0	0	0	0
1789352140.6543	wrist_L	R	1	0.0024	0.0009	0.0009	0.0080	0.1125	0.9981		0	0	0	0
1789352140.6654	wrist_L	L	1	0.0081	0.0015	0.0033	0.0191	0.0784	-0.9620		0	0	0	0
1789352140.6654	wrist_L	R	1	0.0025	0.0009	0.0009	0.0080	0.1125	0.9981		0	0	0	0
1789352140.6767	wrist_L	L	1	0.0081	0.0015	0.0033	0.0191	0.0785	-0.9594		0	0	0	0
1789352140.6767	wrist_L	R	1	0.0025	0.0009	0.0009	0.0081	0.1125	0.9981		0	0	0	0
1789352140.6877	wrist_L	L	1	0.0081	0.0015	0.0033	0.0191	0.0787	-0.9568		0	0	0	0
1789352140.6877	wrist_L	R	1	0.0025	0.0009	0.0010	0.0081	0.1125	0.9981		0	0	0	0
1789352140.6989	wrist_L	L	1	0.0081	0.0015	0.0033	0.0191	0.0788	-0.9539		0	0	0	0
1789352140.6989	wrist_L	R	1	0.0025	0.0009	0.0010	0.0081	0.1125	0.9980		0	0	0	0
1789352140.7101	wrist_L	L	1	0.0081	0.0015	0.0033	0.0191	0.0790	-0.9506		0	0	0	0
1789352140.7101	wrist_L	R	1	0.0025	0.0009	0.0010	0.0081	0.1125	0.9980		0	0	0	0
1789352140.7211	wrist_L	L	1	0.0080	0.0015	0.0033	0.0190	0.0791	-0.9329		0	0	0	0
1789352140.7211	wrist_L	R	1	0.0025	0.0009	0.0010	0.0081	0.1125	0.9980		0	0	0	0
1789352140.7321	wrist_L	L	1	0.0080	0.0015	0.0033	0.0190	0.0793	-0.9183		0	0	0	0
1789352140.7321	wrist_L	R	1	0.0026	0.0009	0.0010	0.0081	0.1125	0.9980		0	0	0	0
1789352140.7433	wrist_L	L	1	0.0079	0.0015	0.0034	0.0190	0.0794	-0.9016		0	0	0	0
1789352140.7433	wrist_L	R	1	0.0026	0.0009	0.0010	0.0082	0.1125	0.9980		0	0	0	0
1789352140.7545	wrist_L	L	1	0.0079	0.0015	0.0034	0.0190	0.0796	-0.8829		0	0	0	0
1789352140.7545	wrist_L	R	1	0.0026	0.0009	0.0010	0.0082	0.1125	0.9980		0	0	0	0
1789352140.7654	wrist_L	L	1	0.0080	0.0016	0.0036	0.0191	0.0794	-0.8821		0	0	0	0
1789352140.7654	wrist_L	R	1	0.0026	0.0009	0.0010	0.0082	0.1125	0.9981		0	0	0	0
1789352140.7767	wrist_L	L	1	0.0080	0.0016	0.0037	0.0192	0.0794	-0.8708		0	0	0	0
1789352140.7767	wrist_L	R	1	0.0026	0.0009	0.0010	0.0083	0.1125	0.9981		0	0	0	0
1789352140.7878	wrist_L	L	1	0.0080	0.0016	0.0038	0.0193	0.0794	-0.8590		0	0	0	0
1789352140.7878	wrist_L	R	1	0.0026	0.0009	0.0010	0.0083	0.1125	0.9981		0	0	0	0
1789352140.7987	wrist_L	L	1	0.0080	0.0016	0.0040	0.0196	0.0794	-0.8448		0	0	0	0
1789352140.7987	wrist_L	R	1	0.0026	0.0009	0.0010	0.0083	0.1126	0.9981		0	0	0	0
1789352140.8097	wrist_L	L	1	0.0080	0.0016	0.0042	0.0198	0.0794	-0.8308		0	0	0	0
1789352140.8097	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1126	0.9982		0	0	0	0
1789352140.8212	wrist_L	L	1	0.0080	0.0017	0.0044	0.0200	0.0794	-0.8161		0	0	0	0
1789352140.8212	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1126	0.9982		0	0	0	0
1789352140.8322	wrist_L	L	1	0.0080	0.0017	0.0046	0.0202	0.0794	-0.8009		0	0	0	0
1789352140.8322	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1126	0.9982		0	0	0	0
1789352140.8431	wrist_L	L	1	0.0079	0.0017	0.0045	0.0203	0.0793	-0.7655		0	0	0	0
1789352140.8431	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9982		0	0	0	0
1789352140.8544	wrist_L	L	1	0.0078	0.0017	0.0045	0.0205	0.0792	-0.7378		0	0	0	0
1789352140.8544	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9982		0	0	0	0
1789352140.8657	wrist_L	L	1	0.0078	0.0017	0.0045	0.0206	0.0792	-0.7087		0	0	0	0
1789352140.8657	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9982		0	0	0	0
1789352140.8767	wrist_L	L	1	0.0076	0.0016	0.0046	0.0206	0.0794	-0.6809		0	0	0	0
1789352140.8767	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9982		0	0	0	0
1789352140.8878	wrist_L	L	1	0.0074	0.0016	0.0046	0.0205	0.0796	-0.6515		0	0	0	0
1789352140.8878	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9981		0	0	0	0
1789352140.8988	wrist_L	L	1	0.0072	0.0016	0.0046	0.0205	0.0798	-0.6211		0	0	0	0
1789352140.8988	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9981		0	0	0	0
1789352140.9100	wrist_L	L	1	0.0070	0.0016	0.0047	0.0205	0.0799	-0.5898		0	0	0	0
1789352140.9100	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9981		0	0	0	0
1789352140.9210	wrist_L	L	1	0.0069	0.0016	0.0048	0.0205	0.0800	-0.5162		0	0	0	0
1789352140.9210	wrist_L	R	1	0.0026	0.0009	0.0010	0.0084	0.1125	0.9982		0	0	0	0
1789352140.9319	wrist_L	L	1	0.0067	0.0016	0.0049	0.0205	0.0802	-0.4568		0	0	0	0
1789352140.9319	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1125	0.9982		0	0	0	0
1789352140.9433	wrist_L	L	1	0.0066	0.0016	0.0049	0.0205	0.0803	-0.3953		0	0	0	0
1789352140.9433	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1125	0.9982		0	0	0	0
1789352140.9544	wrist_L	L	1	0.0065	0.0016	0.0051	0.0206	0.0806	-0.3658		0	0	0	0
1789352140.9544	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1125	0.9983		0	0	0	0
1789352140.9653	wrist_L	L	1	0.0064	0.0016	0.0052	0.0207	0.0810	-0.3310		0	0	0	0
1789352140.9653	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1125	0.9983		0	0	0	0
1789352140.9767	wrist_L	L	1	0.0063	0.0016	0.0054	0.0208	0.0813	-0.2958		0	0	0	0
1789352140.9767	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1125	0.9983		0	0	0	0
1789352140.9878	wrist_L	L	1	0.0062	0.0016	0.0055	0.0209	0.0816	-0.2603		0	0	0	0
1789352140.9878	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1126	0.9983		0	0	0	0
1789352140.9988	wrist_L	L	1	0.0060	0.0016	0.0054	0.0208	0.0832	-0.2345		0	0	0	0
1789352140.9988	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1126	0.9984		0	0	0	0
1789352141.0101	wrist_L	L	1	0.0059	0.0016	0.0054	0.0208	0.0845	-0.2050		0	0	0	0
1789352141.0101	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1126	0.9984		0	0	0	0
1789352141.0212	wrist_L	L	1	0.0057	0.0016	0.0053	0.0207	0.0858	-0.1753		0	0	0	0
1789352141.0212	wrist_L	R	1	0.0026	0.0009	0.0010	0.0085	0.1127	0.9985		0	0	0	0
1789352141.0321	wrist_L	L	1	0.0056	0.0016	0.0053	0.0207	0.0871	-0.1454		0	0	0	0
1789352141.0321	wrist_L	R	1	0.0025	0.0009	0.0010	0.0085	0.1127	0.9985		0	0	0	0
1789352141.0431	wrist_L	L	1	0.0053	0.0015	0.0053	0.0205	0.0874	-0.1000		0	0	0	0
1789352141.0431	wrist_L	R	1	0.0025	0.0009	0.0010	0.0085	0.1127	0.9986		0	0	0	0
1789352141.0544	wrist_L	L	1	0.0050	0.0015	0.0052	0.0204	0.0882	-0.0619		0	0	0	0
1789352141.0544	wrist_L	R	1	0.0025	0.0009	0.0010	0.0085	0.1127	0.9987		0	0	0	0
1789352141.0656	wrist_L	L	1	0.0048	0.0015	0.0052	0.0203	0.0891	-0.0238		0	0	0	0
1789352141.0656	wrist_L	R	1	0.0025	0.0009	0.0010	0.0085	0.1127	0.9987		0	0	0	0
1789352141.0766	wrist_L	L	1	0.0047	0.0015	0.0050	0.0197	0.0901	0.0419		0	0	0	0
1789352141.0766	wrist_L	R	1	0.0024	0.0009	0.0010	0.0085	0.1127	0.9987		0	0	0	0
1789352141.0875	wrist_L	L	1	0.0046	0.0015	0.0048	0.0193	0.0911	0.1006		0	0	0	0
1789352141.0875	wrist_L	R	1	0.0024	0.0009	0.0010	0.0085	0.1126	0.9987		0	0	0	0
1789352141.0987	wrist_L	L	1	0.0044	0.0015	0.0046	0.0189	0.0921	0.1587		0	0	0	0
1789352141.0987	wrist_L	R	1	0.0023	0.0009	0.0010	0.0085	0.1126	0.9987		0	0	0	0
1789352141.1102	wrist_L	L	1	0.0043	0.0015	0.0045	0.0184	0.0931	0.2162		0	0	0	0
1789352141.1102	wrist_L	R	1	0.0023	0.0009	0.0010	0.0085	0.1126	0.9987		0	0	0	0
