# unix_время	событие	стратегия	радиус_м	частота	альфа	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-15T07:56:35
1789659713.263	intent	lens	11.0	4.2	4.2	4	face					{ "do": "exit", "view": "browse", "folder": "" }
1789659713.265	выход	lens	11.0	4.2	4.2	4	face					выгрузка в /storage/emulated/0/Download/VRGE/2026-09-17_20-41-53
# unix_время	событие	поверхность	радиус_см	ячейка_см	ячейка_факт_см	уровень_глобуса	вращение_рукой	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-17T21:00:14
1789660814.091	сессия_openxr	lens	11.0	4.2	4.2	4	face					session_begun кадр 0
1789660814.196	сессия_openxr	lens	11.0	4.2	4.2	4	face					session_visible кадр 1
1789660814.197	сессия_openxr	lens	11.0	4.2	4.2	4	face					session_focussed кадр 1
1789660814.484	folder	globe	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660814.484	toggle	globe	20.0	1.5	3.52	13	face					{ "open": true }
1789660818.837	folder	globe	20.0	15.0	15.07	1	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660823.349	folder	lens	20.0	1.5	1.5	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660827.857	folder	globe_hex	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660832.447	folder	octa	20.0	1.5	3.65	21	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660837.032	folder	rings	20.0	1.5	3.29	16	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660841.651	folder	fib	20.0	1.5	3.47	27	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660846.197	folder	fib	8.0	1.5	1.49	26	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660846.197	настройка_значение	fib	8.0	1.5	1.49	26	face					radius_cm=8.0
1789660846.220	folder	fib	17.5	1.5	3.04	27	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660846.221	настройка_значение	fib	17.5	1.5	3.04	27	face					radius_cm=17.5
1789660846.240	folder	fib	20.0	1.5	3.47	27	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660846.316	folder	globe	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660881.559	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660881.559	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660881.563	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 61, "total": 128, "page": 1, "pages": 3 }
1789660881.563	intent	globe	20.0	1.5	3.52	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660886.070	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660886.071	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660886.071	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660886.071	folder	globe	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660886.072	intent	globe	20.0	1.5	3.52	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660886.072	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660886.072	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660886.075	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660886.075	intent	globe	20.0	1.5	3.52	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660890.610	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660890.613	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660890.614	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660890.618	folder	globe	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660890.618	intent	globe	20.0	1.5	3.52	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660890.619	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660890.619	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660890.629	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660890.630	intent	globe	20.0	1.5	3.52	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660895.139	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 61, "total": 128, "page": 1, "pages": 3 }
1789660895.140	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660895.140	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660895.140	folder	lens	20.0	1.5	1.5	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660895.140	intent	lens	20.0	1.5	1.5	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660895.141	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660895.141	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660895.144	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 61, "total": 128, "page": 1, "pages": 3 }
1789660895.144	intent	lens	20.0	1.5	1.5	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660899.679	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660899.680	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660899.680	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660899.681	folder	lens	20.0	1.5	1.5	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660899.681	intent	lens	20.0	1.5	1.5	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660899.681	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660899.681	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660899.684	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660899.684	intent	lens	20.0	1.5	1.5	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660904.220	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660904.221	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660904.221	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660904.222	folder	lens	20.0	1.5	1.5	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660904.222	intent	lens	20.0	1.5	1.5	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660904.223	folder	lens	20.0	1.5	1.5	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660904.223	intent	lens	20.0	1.5	1.5	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660904.229	folder	lens	20.0	1.5	1.5	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660904.230	intent	lens	20.0	1.5	1.5	13	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660908.740	folder	globe	20.0	1.5	3.52	13	face	bulk				{ "folder": "bulk", "view": "browse", "items": 61, "total": 128, "page": 1, "pages": 3 }
1789660908.741	folder	globe	20.0	1.5	3.52	13	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660908.741	intent	globe	20.0	1.5	3.52	13	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660908.743	folder	globe	20.0	1.5	3.52	13	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660908.743	intent	globe	20.0	1.5	3.52	13	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660908.746	клавиатура	globe	20.0	1.5	3.52	13	face					show
1789660908.769	toggle	globe	20.0	1.5	3.52	13	face					{ "open": false }
1789660908.769	самопроверка	globe	20.0	1.5	3.52	13	face			FAIL		{ "глобус уровень 13, 632 ячеек, вращение": { "gpu95": 2.83800005912781, "cpu95": 0.19900000095367, "proc95": 2.015, "over": 0 }, "глобус крупный: уровень 1, 32 ячеек, радиус 20.0 см, вращение": { "gpu95": 2.32399988174438, "cpu95": 0.19499999284744, "proc95": 3.305, "over": 0 }, "линза α=0.037, 700 ячеек, вращение": { "gpu95": 2.98600006103516, "cpu95": 0.19099999964237, "proc95": 7.517, "over": 0 } }
1789660911.459	folder	lens	11.0	4.2	4.2	4	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660911.459	toggle	lens	11.0	4.2	4.2	4	face					{ "open": true }
1789660915.325	сценарий_начат	lens	11.0	4.2	4.2	4	face					7 шагов
1789660915.325	intent	lens	11.0	4.2	4.2	4	face					{ "do": "tasks", "view": "browse", "folder": "" }
1789660920.049	folder	lens	11.0	4.2	4.2	4	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789660920.049	intent	lens	11.0	4.2	4.2	4	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789660921.126	folder	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789660921.127	intent	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789660923.814	folder	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789660923.815	intent	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "do": "reload", "view": "browse", "folder": "settings_sphere_adv" }
1789660939.419	настройка_открыта	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				labels
1789660939.419	intent	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "do": "edit", "view": "browse", "folder": "settings_sphere_adv", "setting": "labels" }
1789660942.814	панель_кнопка	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				done
1789660942.818	настройка_сохранена	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				labels=item
1789660944.981	shake	lens	11.0	4.2	4.2	4	face					{ "how": "shake", "from": "settings_sphere_adv" }
1789660944.981	folder	lens	11.0	4.2	4.2	4	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660944.981	intent	lens	11.0	4.2	4.2	4	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660946.481	folder	lens	11.0	4.2	4.2	4	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660946.481	intent	lens	11.0	4.2	4.2	4	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660947.583	folder	lens	11.0	4.2	4.2	4	face	bulk				{ "folder": "bulk", "view": "browse", "items": 61, "total": 128, "page": 1, "pages": 3 }
1789660947.583	intent	lens	11.0	4.2	4.2	4	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660953.031	скриншот	lens	11.0	4.2	4.2	4	face	bulk		да		screenshot_2026-09-17_21-02-32.837.png, 1920×1080, 237109 байт, всего 967809 (листинг), 193 мс
1789660956.281	folder	lens	11.0	4.2	4.2	4	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660956.281	intent	lens	11.0	4.2	4.2	4	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660958.080	shake	lens	11.0	4.2	4.2	4	face					{ "how": "shake", "from": "files" }
1789660958.081	folder	lens	11.0	4.2	4.2	4	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660958.081	intent	lens	11.0	4.2	4.2	4	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660959.569	folder	lens	11.0	4.2	4.2	4	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789660959.570	intent	lens	11.0	4.2	4.2	4	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789660960.703	folder	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789660960.703	intent	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789660962.225	folder	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789660962.225	intent	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "do": "reload", "view": "browse", "folder": "settings_sphere_adv" }
1789660963.828	настройка_открыта	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				labels
1789660963.829	intent	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "do": "edit", "view": "browse", "folder": "settings_sphere_adv", "setting": "labels" }
1789660965.047	folder	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789660965.047	настройка_значение	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				labels=view
1789660966.023	панель_кнопка	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				done
1789660966.024	настройка_сохранена	lens	11.0	4.2	4.2	4	face	settings_sphere_adv				labels=view
1789660967.425	folder	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789660967.425	intent	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789660968.091	shake	lens	11.0	4.2	4.2	4	face					{ "how": "shake", "from": "settings_sphere" }
1789660968.092	folder	lens	11.0	4.2	4.2	4	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660968.092	intent	lens	11.0	4.2	4.2	4	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660969.370	folder	lens	11.0	4.2	4.2	4	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660969.370	intent	lens	11.0	4.2	4.2	4	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660970.572	folder	lens	11.0	4.2	4.2	4	face	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789660970.572	intent	lens	11.0	4.2	4.2	4	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789660977.534	скриншот	lens	11.0	4.2	4.2	4	face	bulk		да		screenshot_2026-09-17_21-02-57.336.png, 1920×1080, 180648 байт, всего 1148457 (листинг), 197 мс
1789660979.247	folder	lens	11.0	4.2	4.2	4	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789660979.248	intent	lens	11.0	4.2	4.2	4	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789660980.835	shake	lens	11.0	4.2	4.2	4	face					{ "how": "shake", "from": "files" }
1789660980.836	folder	lens	11.0	4.2	4.2	4	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789660980.836	intent	lens	11.0	4.2	4.2	4	face					{ "do": "reload", "view": "browse", "folder": "" }
1789660982.458	folder	lens	11.0	4.2	4.2	4	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789660982.458	intent	lens	11.0	4.2	4.2	4	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789660983.303	folder	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789660983.303	intent	lens	11.0	4.2	4.2	4	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
