# сессия 2026-09-19T15:55:02
1789815423.529	настройка_значение	globe	15.5	4.0	3.9	8	face	settings_sphere				radius_cm=15.5
1789815423.722	folder	globe	15.0	4.0	4.13	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.722	настройка_значение	globe	15.0	4.0	4.13	7	face	settings_sphere				radius_cm=15.0
1789815423.738	folder	globe	15.5	4.0	3.9	8	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.738	настройка_значение	globe	15.5	4.0	3.9	8	face	settings_sphere				radius_cm=15.5
1789815423.750	folder	globe	15.0	4.0	4.13	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.750	настройка_значение	globe	15.0	4.0	4.13	7	face	settings_sphere				radius_cm=15.0
1789815423.809	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.809	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815423.822	folder	globe	15.0	4.0	4.13	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.822	настройка_значение	globe	15.0	4.0	4.13	7	face	settings_sphere				radius_cm=15.0
1789815423.832	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.833	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815423.930	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.930	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815423.946	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.946	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815423.957	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.957	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815423.965	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.965	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815423.974	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.974	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815423.982	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.983	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815423.993	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.993	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.094	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.094	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815424.123	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.124	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815424.135	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815424.136	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815424.145	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
